f_1,f_2,f_3,"w_1,1","w_1,2","w_1,3","w_2,1","w_2,2","w_2,3","w_3,1","w_3,2","w_3,3"
16,178,238,-1,3,3,-1,-3,3,1,3,-2
16,178,240,-1,1,0,-1,-2,-2,1,2,3
16,178,242,-1,1,1,-1,-3,-2,1,3,3
16,178,244,-1,1,-2,-1,-3,1,1,3,3
16,178,250,-1,3,3,-1,-3,0,1,3,1
16,178,252,-1,3,0,-1,-3,3,1,3,1
16,178,254,-1,3,3,-1,-3,3,1,3,1
16,186,186,-2,3,3,-2,-2,-1,2,2,1
16,186,204,-2,3,0,-2,-2,3,2,2,-2
16,186,206,-2,3,2,-2,-2,3,2,2,-2
16,186,212,-1,3,-3,-1,-2,1,1,2,3
16,186,220,-2,3,-1,-2,-2,3,2,2,1
16,186,238,-2,3,3,-2,-2,3,2,2,-2
16,186,240,-1,3,0,-1,-2,-2,1,2,3
16,186,242,-1,3,1,-1,-2,-2,1,2,3
16,186,244,-1,3,-1,-1,-2,1,1,2,3
16,186,250,-2,3,3,-2,-2,0,2,2,1
16,186,252,-2,3,0,-2,-2,3,2,2,1
16,186,254,-2,3,3,-2,-2,3,2,2,1
16,204,204,-2,-1,0,-2,3,3,2,-1,-2
16,204,206,-2,-1,2,-2,3,3,2,-1,-2
16,204,212,-1,-1,-3,-1,3,1,1,-1,3
16,204,220,-2,-1,-1,-2,3,3,2,-1,1
16,204,238,-2,-1,3,-2,3,3,2,-1,-2
16,204,240,-1,-1,0,-1,3,-2,1,-1,3
16,204,242,-1,-1,1,-1,3,-2,1,-1,3
16,204,244,-1,-1,-1,-1,3,1,1,-1,3
16,204,250,-2,-1,3,-2,3,0,2,-1,1
16,204,252,-2,-1,0,-2,3,3,2,-1,1
16,204,254,-2,-1,3,-2,3,3,2,-1,1
16,206,206,-2,2,2,-2,3,3,2,-2,-2
16,206,212,-1,2,-3,-1,3,1,1,-2,3
16,206,220,-2,2,-1,-2,3,3,2,-2,1
16,206,238,-1,2,3,-1,3,3,1,-2,-2
16,206,240,-1,2,0,-1,3,-2,1,-2,3
16,206,242,-1,2,1,-1,3,-2,1,-2,3
16,206,244,-1,2,-1,-1,3,1,1,-2,3
16,206,250,-1,2,3,-1,3,0,1,-2,1
16,206,252,-1,2,0,-1,3,3,1,-2,1
16,206,254,-1,2,3,-1,3,3,1,-2,1
16,212,212,-1,-1,-3,-1,1,1,1,1,3
16,212,220,-2,-3,-1,-2,3,3,2,3,1
16,212,238,-2,-3,3,-2,3,3,2,3,-2
16,212,240,-1,-1,0,-1,1,-2,1,1,3
16,212,242,-1,-1,1,-1,1,-2,1,1,3
16,212,244,-1,-1,-1,-1,1,1,1,1,3
16,212,250,-2,-3,3,-2,3,0,2,3,1
16,212,252,-2,-3,0,-2,3,3,2,3,1
16,212,254,-2,-3,3,-2,3,3,2,3,1
16,220,220,-2,-2,-1,-2,3,3,2,2,1
16,220,238,-2,-2,3,-2,3,3,2,2,-2
16,220,240,-1,-1,0,-1,3,-2,1,1,3
16,220,242,-1,-1,1,-1,3,-2,1,1,3
16,220,244,-1,-1,-1,-1,3,1,1,1,3
16,220,250,-2,-2,3,-2,3,0,2,2,1
16,220,252,-2,-2,0,-2,3,3,2,2,1
16,220,254,-2,-2,3,-2,3,3,2,2,1
16,238,238,-2,3,3,-2,3,3,2,-2,-2
16,238,240,-1,3,0,-1,3,-2,1,-2,3
16,238,242,-1,3,1,-1,3,-2,1,-2,3
16,238,244,-1,3,-1,-1,3,1,1,-2,3
16,238,250,-2,3,3,-2,3,0,2,-2,1
16,238,252,-2,3,0,-2,3,3,2,-2,1
16,238,254,-2,3,3,-2,3,3,2,-2,1
16,240,240,-1,-1,0,-1,-1,-2,1,3,3
16,240,242,-1,-1,1,-1,-1,-2,1,3,3
16,240,244,-1,-1,-1,-1,-1,1,1,3,3
16,240,250,-2,-1,3,-2,-1,0,2,3,1
16,240,252,-2,-1,0,-2,-1,3,2,3,1
16,240,254,-2,-1,3,-2,-1,3,2,3,1
16,242,242,-1,1,1,-1,-2,-2,1,3,3
16,242,244,-1,1,-2,-1,-2,1,1,3,3
16,242,250,-1,2,3,-1,-2,0,1,3,1
16,242,252,-1,2,0,-1,-2,3,1,3,1
16,242,254,-1,2,3,-1,-2,3,1,3,1
16,244,244,-1,-1,-1,-1,1,1,1,2,3
16,244,250,-2,-2,3,-2,2,0,2,3,1
16,244,252,-2,-2,0,-2,2,3,2,3,1
16,244,254,-2,-2,3,-2,2,3,2,3,1
16,250,250,-2,3,3,-2,-2,0,2,3,1
16,250,252,-2,3,0,-2,-2,3,2,3,1
16,250,254,-2,3,3,-2,-2,3,2,3,1
16,252,252,-2,-2,0,-2,3,3,2,3,1
16,252,254,-2,-2,3,-2,3,3,2,3,1
16,254,254,-1,3,3,-1,3,3,1,3,1
34,34,34,1,3,3,-3,-3,-3,0,-2,-2
34,34,42,1,3,3,-3,-3,-2,0,-2,-2
34,34,48,1,3,0,-3,-3,-3,0,-2,3
34,34,50,1,3,2,-3,-3,-3,0,-2,1
34,34,68,1,3,-3,-3,-3,3,0,-2,-2
34,34,76,1,3,-2,-3,-3,3,0,-2,-2
34,34,80,1,3,-3,-3,-3,-2,0,-2,3
34,34,84,1,3,-3,-3,-3,2,0,-2,1
34,34,112,1,3,-2,-3,-3,-2,0,-2,3
34,34,142,1,3,3,-3,-3,3,0,-2,-3
34,34,170,1,3,3,-3,-3,0,0,-2,-2
34,34,174,1,3,3,-3,-3,2,0,-2,-2
34,34,178,1,3,3,-3,-3,-3,0,-2,1
34,34,186,1,3,3,-3,-3,-1,0,-2,1
34,34,204,1,3,0,-3,-3,3,0,-2,-2
34,34,206,1,3,2,-3,-3,3,0,-2,-2
34,34,212,1,3,-3,-3,-3,3,0,-2,1
34,34,220,1,3,-1,-3,-3,3,0,-2,1
34,34,238,1,3,3,-3,-3,3,0,-2,-2
34,34,240,1,3,0,-3,-3,0,0,-2,1
34,34,242,1,3,2,-3,-3,-2,0,-2,3
34,34,244,1,3,-2,-3,-3,2,0,-2,3
34,34,250,1,3,3,-3,-3,0,0,-2,1
34,34,252,1,3,0,-3,-3,3,0,-2,1
34,34,254,1,3,3,-3,-3,3,0,-2,1
34,42,42,1,3,3,-3,-2,-2,0,-2,-2
34,42,48,1,3,0,-3,-2,-3,0,-2,3
34,42,50,1,3,2,-3,-2,-3,0,-2,1
34,42,68,1,3,-3,-3,-2,3,0,-2,-2
34,42,76,1,3,-2,-3,-2,3,0,-2,-2
34,42,80,1,3,-3,-3,-2,-2,0,-2,3
34,42,84,1,3,-3,-3,-2,2,0,-2,1
34,42,112,1,3,-2,-3,-2,-2,0,-2,3
34,42,142,1,3,3,-3,-2,3,0,-2,-3
34,42,170,1,3,3,-3,-2,0,0,-2,-2
34,42,174,1,3,3,-3,-2,2,0,-2,-2
34,42,178,1,3,3,-3,-2,-3,0,-2,1
34,42,186,1,3,3,-3,-2,-1,0,-2,1
34,42,204,1,3,0,-3,-2,3,0,-2,-2
34,42,206,1,3,2,-3,-2,3,0,-2,-2
34,42,212,1,3,-3,-3,-2,3,0,-2,1
34,42,220,1,3,-1,-3,-2,3,0,-2,1
34,42,238,1,3,3,-3,-2,3,0,-2,-2
34,42,240,1,3,0,-3,-2,0,0,-2,1
34,42,242,1,3,2,-3,-2,-2,0,-2,3
34,42,244,1,3,-2,-3,-2,2,0,-2,3
34,42,250,1,3,3,-3,-2,0,0,-2,1
34,42,252,1,3,0,-3,-2,3,0,-2,1
34,42,254,1,3,3,-3,-2,3,0,-2,1
34,48,48,1,-2,0,-3,-3,-3,0,3,3
34,48,50,1,-2,2,-3,-3,-3,0,3,1
34,48,68,1,-2,-3,-3,-3,3,0,3,-2
34,48,76,1,-2,-2,-3,-3,3,0,3,-2
34,48,80,1,-2,-3,-3,-3,-2,0,3,3
34,48,84,1,-2,-3,-3,-3,2,0,3,1
34,48,112,1,-2,-2,-3,-3,-2,0,3,3
34,48,142,1,-2,3,-3,-3,3,0,3,-3
34,48,170,1,-2,3,-3,-3,0,0,3,-2
34,48,174,1,-2,3,-3,-3,2,0,3,-2
34,48,178,1,-2,3,-3,-3,-3,0,3,1
34,48,186,1,-2,3,-3,-3,-1,0,3,1
34,48,204,1,-2,0,-3,-3,3,0,3,-2
34,48,206,1,-2,2,-3,-3,3,0,3,-2
34,48,212,1,-2,-3,-3,-3,3,0,3,1
34,48,220,1,-2,-1,-3,-3,3,0,3,1
34,48,238,1,-2,3,-3,-3,3,0,3,-2
34,48,240,1,-2,0,-3,-3,0,0,3,1
34,48,242,1,-2,2,-3,-3,-2,0,3,3
34,48,244,1,-2,-2,-3,-3,2,0,3,3
34,48,250,1,-2,3,-3,-3,0,0,3,1
34,48,252,1,-2,0,-3,-3,3,0,3,1
34,48,254,1,-2,3,-3,-3,3,0,3,1
34,50,50,1,2,2,-3,-3,-3,0,1,1
34,50,68,1,2,-3,-3,-3,3,0,1,-2
34,50,76,1,2,-2,-3,-3,3,0,1,-2
34,50,80,1,2,-3,-3,-3,-2,0,1,3
34,50,84,1,2,-3,-3,-3,2,0,1,1
34,50,112,1,2,-2,-3,-3,-2,0,1,3
34,50,142,1,2,3,-3,-3,3,0,1,-3
34,50,170,1,2,3,-3,-3,0,0,1,-2
34,50,174,1,2,3,-3,-3,2,0,1,-2
34,50,178,1,2,3,-3,-3,-3,0,1,1
34,50,186,1,2,3,-3,-3,-1,0,1,1
34,50,204,1,2,0,-3,-3,3,0,1,-2
34,50,206,1,2,2,-3,-3,3,0,1,-2
34,50,212,1,2,-3,-3,-3,3,0,1,1
34,50,220,1,2,-1,-3,-3,3,0,1,1
34,50,238,1,2,3,-3,-3,3,0,1,-2
34,50,240,1,2,0,-3,-3,0,0,1,1
34,50,242,1,2,2,-3,-3,-2,0,1,3
34,50,244,1,2,-2,-3,-3,2,0,1,3
34,50,250,1,2,3,-3,-3,0,0,1,1
34,50,252,1,2,0,-3,-3,3,0,1,1
34,50,254,1,2,3,-3,-3,3,0,1,1
34,68,68,1,-3,-3,-3,3,3,0,-2,-2
34,68,76,1,-3,-2,-3,3,3,0,-2,-2
34,68,80,1,-3,-3,-3,3,-2,0,-2,3
34,68,84,1,-3,-3,-3,3,2,0,-2,1
34,68,112,1,-3,-2,-3,3,-2,0,-2,3
34,68,142,1,-3,3,-3,3,3,0,-2,-3
34,68,170,1,-3,3,-3,3,0,0,-2,-2
34,68,174,1,-3,3,-3,3,2,0,-2,-2
34,68,178,1,-3,3,-3,3,-3,0,-2,1
34,68,186,1,-3,3,-3,3,-2,0,-2,1
34,68,204,1,-3,0,-3,3,3,0,-2,-2
34,68,206,1,-3,2,-3,3,3,0,-2,-2
34,68,212,1,-3,-3,-3,3,3,0,-2,1
34,68,220,1,-3,-1,-3,3,3,0,-2,1
34,68,238,1,-3,3,-3,3,3,0,-2,-2
34,68,240,1,-3,0,-3,3,0,0,-2,1
34,68,242,1,-3,2,-3,3,-2,0,-2,3
34,68,244,1,-3,-2,-3,3,2,0,-2,3
34,68,250,1,-3,3,-3,3,0,0,-2,1
34,68,252,1,-3,0,-3,3,3,0,-2,1
34,68,254,1,-3,3,-3,3,3,0,-2,1
34,76,76,1,-2,-2,-3,3,3,0,-2,-2
34,76,80,1,-2,-3,-3,3,-2,0,-2,3
34,76,84,1,-2,-3,-3,3,2,0,-2,1
34,76,112,1,-2,-2,-3,3,-2,0,-2,3
34,76,142,1,-2,3,-3,3,3,0,-2,-3
34,76,170,1,-2,3,-3,3,0,0,-2,-2
34,76,174,1,-2,3,-3,3,2,0,-2,-2
34,76,178,1,-2,3,-3,3,-3,0,-2,1
34,76,186,1,-2,3,-3,3,-2,0,-2,1
34,76,204,1,-2,0,-3,3,3,0,-2,-2
34,76,206,1,-2,2,-3,3,3,0,-2,-2
34,76,212,1,-2,-3,-3,3,3,0,-2,1
34,76,220,1,-2,-1,-3,3,3,0,-2,1
34,76,238,1,-2,3,-3,3,3,0,-2,-2
34,76,240,1,-2,0,-3,3,0,0,-2,1
34,76,242,1,-2,2,-3,3,-2,0,-2,3
34,76,244,1,-2,-2,-3,3,2,0,-2,3
34,76,250,1,-2,3,-3,3,0,0,-2,1
34,76,252,1,-2,0,-3,3,3,0,-2,1
34,76,254,1,-2,3,-3,3,3,0,-2,1
34,80,80,1,-3,-3,-3,-2,-2,0,3,3
34,80,84,1,-3,-3,-3,-2,2,0,3,1
34,80,112,1,-3,-2,-3,-2,-2,0,3,3
34,80,142,1,-3,3,-3,-2,3,0,3,-3
34,80,170,1,-3,3,-3,-2,0,0,3,-2
34,80,174,1,-3,3,-3,-2,2,0,3,-2
34,80,178,1,-3,3,-3,-2,-3,0,3,1
34,80,186,1,-3,3,-3,-2,-2,0,3,1
34,80,204,1,-3,0,-3,-2,3,0,3,-2
34,80,206,1,-3,2,-3,-2,3,0,3,-2
34,80,212,1,-3,-3,-3,-2,3,0,3,1
34,80,220,1,-3,-1,-3,-2,3,0,3,1
34,80,238,1,-3,3,-3,-2,3,0,3,-2
34,80,240,1,-3,0,-3,-2,0,0,3,1
34,80,242,1,-3,2,-3,-2,-2,0,3,3
34,80,244,1,-3,-2,-3,-2,2,0,3,3
34,80,250,1,-3,3,-3,-2,0,0,3,1
34,80,252,1,-3,0,-3,-2,3,0,3,1
34,80,254,1,-3,3,-3,-2,3,0,3,1
34,84,84,1,-3,-3,-3,2,2,0,1,1
34,84,112,1,-3,-2,-3,2,-2,0,1,3
34,84,142,1,-3,3,-3,2,3,0,1,-3
34,84,170,1,-3,3,-3,2,0,0,1,-2
34,84,174,1,-3,3,-3,2,2,0,1,-2
34,84,178,1,-3,3,-3,2,-3,0,1,1
34,84,186,1,-3,3,-3,2,-1,0,1,1
34,84,204,1,-3,0,-3,2,3,0,1,-2
34,84,206,1,-3,2,-3,2,3,0,1,-2
34,84,212,1,-3,-3,-3,2,3,0,1,1
34,84,220,1,-3,-1,-3,2,3,0,1,1
34,84,238,1,-3,3,-3,2,3,0,1,-2
34,84,240,1,-3,0,-3,2,0,0,1,1
34,84,242,1,-3,2,-3,2,-2,0,1,3
34,84,244,1,-3,-2,-3,2,2,0,1,3
34,84,250,1,-3,3,-3,2,0,0,1,1
34,84,252,1,-3,0,-3,2,3,0,1,1
34,84,254,1,-3,3,-3,2,3,0,1,1
34,112,112,1,-2,-2,-3,-2,-2,0,3,3
34,112,142,1,-2,3,-3,-2,3,0,3,-3
34,112,170,1,-2,3,-3,-2,0,0,3,-2
34,112,174,1,-2,3,-3,-2,2,0,3,-2
34,112,178,1,-2,3,-3,-2,-3,0,3,1
34,112,186,1,-2,3,-3,-2,-2,0,3,1
34,112,204,1,-2,0,-3,-2,3,0,3,-2
34,112,206,1,-2,2,-3,-2,3,0,3,-2
34,112,212,1,-2,-3,-3,-2,3,0,3,1
34,112,220,1,-2,-1,-3,-2,3,0,3,1
34,112,238,1,-2,3,-3,-2,3,0,3,-2
34,112,240,1,-2,0,-3,-2,0,0,3,1
34,112,242,1,-2,2,-3,-2,-2,0,3,3
34,112,244,1,-2,-2,-3,-2,2,0,3,3
34,112,250,1,-2,3,-3,-2,0,0,3,1
34,112,252,1,-2,0,-3,-2,3,0,3,1
34,112,254,1,-2,3,-3,-2,3,0,3,1
34,142,142,1,3,3,-3,3,3,0,-3,-3
34,142,170,1,3,3,-3,3,0,0,-3,-2
34,142,174,1,3,3,-3,3,2,0,-3,-2
34,142,178,1,3,3,-3,3,-3,0,-3,1
34,142,186,1,3,3,-3,3,-1,0,-3,1
34,142,204,1,3,0,-3,3,3,0,-3,-2
34,142,206,1,3,2,-3,3,3,0,-3,-2
34,142,212,1,3,-3,-3,3,3,0,-3,1
34,142,220,1,3,-1,-3,3,3,0,-3,1
34,142,238,1,3,3,-3,3,3,0,-3,-2
34,142,240,1,3,0,-3,3,0,0,-3,1
34,142,242,1,3,2,-3,3,-2,0,-3,3
34,142,244,1,3,-2,-3,3,2,0,-3,3
34,142,250,1,3,3,-3,3,0,0,-3,1
34,142,252,1,3,0,-3,3,3,0,-3,1
34,142,254,1,3,3,-3,3,3,0,-3,1
34,170,170,1,3,3,-3,-2,0,0,0,-2
34,170,174,1,3,3,-3,-2,2,0,0,-2
34,170,178,1,3,3,-3,-2,-3,0,0,1
34,170,186,1,3,3,-3,-2,-1,0,0,1
34,170,204,1,3,0,-3,-2,3,0,0,-2
34,170,206,1,3,2,-3,-2,3,0,0,-2
34,170,212,1,3,-3,-3,-2,3,0,0,1
34,170,220,1,3,-1,-3,-2,3,0,0,1
34,170,238,1,3,3,-3,-2,3,0,0,-2
34,170,240,1,3,0,-3,-2,0,0,0,1
34,170,242,1,3,2,-3,-2,-2,0,0,3
34,170,244,1,3,-2,-3,-2,2,0,0,3
34,170,250,1,3,3,-3,-2,0,0,0,1
34,170,252,1,3,0,-3,-2,3,0,0,1
34,170,254,1,3,3,-3,-2,3,0,0,1
34,174,174,1,3,3,-3,2,2,0,-2,-2
34,174,178,1,3,3,-3,2,-3,0,-2,1
34,174,186,1,3,3,-3,2,-1,0,-2,1
34,174,204,1,3,0,-3,2,3,0,-2,-2
34,174,206,1,3,2,-3,2,3,0,-2,-2
34,174,212,1,3,-3,-3,2,3,0,-2,1
34,174,220,1,3,-1,-3,2,3,0,-2,1
34,174,238,1,3,3,-3,2,3,0,-2,-2
34,174,240,1,3,0,-3,2,0,0,-2,1
34,174,242,1,3,2,-3,2,-2,0,-2,3
34,174,244,1,3,-2,-3,2,2,0,-2,3
34,174,250,1,3,3,-3,2,0,0,-2,1
34,174,252,1,3,0,-3,2,3,0,-2,1
34,174,254,1,3,3,-3,2,3,0,-2,1
34,178,178,1,3,3,-3,-3,-3,0,3,1
34,178,186,1,3,3,-3,-3,-1,0,3,1
34,178,204,1,3,0,-3,-3,3,0,3,-2
34,178,206,1,3,2,-3,-3,3,0,3,-2
34,178,212,1,3,-3,-3,-3,3,0,3,1
34,178,220,1,3,-1,-3,-3,3,0,3,1
34,178,238,1,3,3,-3,-3,3,0,3,-2
34,178,240,1,3,0,-3,-3,0,0,3,1
34,178,242,1,3,2,-3,-3,-2,0,3,3
34,178,244,1,3,-2,-3,-3,2,0,3,3
34,178,250,1,3,3,-3,-3,0,0,3,1
34,178,252,1,3,0,-3,-3,3,0,3,1
34,178,254,1,3,3,-3,-3,3,0,3,1
34,186,186,1,3,3,-3,-2,-1,0,2,1
34,186,204,1,3,0,-3,-2,3,0,2,-2
34,186,206,1,3,2,-3,-2,3,0,2,-2
34,186,212,1,3,-3,-3,-2,3,0,2,1
34,186,220,1,3,-1,-3,-2,3,0,2,1
34,186,238,1,3,3,-3,-2,3,0,2,-2
34,186,240,1,3,0,-3,-2,0,0,2,1
34,186,242,1,3,2,-3,-2,-2,0,2,3
34,186,244,1,3,-2,-3,-2,2,0,2,3
34,186,250,1,3,3,-3,-2,0,0,2,1
34,186,252,1,3,0,-3,-2,3,0,2,1
34,186,254,1,3,3,-3,-2,3,0,2,1
34,204,204,1,0,0,-3,3,3,0,-2,-2
34,204,206,1,0,2,-3,3,3,0,-2,-2
34,204,212,1,0,-3,-3,3,3,0,-2,1
34,204,220,1,0,-1,-3,3,3,0,-2,1
34,204,238,1,0,3,-3,3,3,0,-2,-2
34,204,240,1,0,0,-3,3,0,0,-2,1
34,204,242,1,0,2,-3,3,-2,0,-2,3
34,204,244,1,0,-2,-3,3,2,0,-2,3
34,204,250,1,0,3,-3,3,0,0,-2,1
34,204,252,1,0,0,-3,3,3,0,-2,1
34,204,254,1,0,3,-3,3,3,0,-2,1
34,206,206,1,2,2,-3,3,3,0,-2,-2
34,206,212,1,2,-3,-3,3,3,0,-2,1
34,206,220,1,2,-1,-3,3,3,0,-2,1
34,206,238,1,2,3,-3,3,3,0,-2,-2
34,206,240,1,2,0,-3,3,0,0,-2,1
34,206,242,1,2,2,-3,3,-2,0,-2,3
34,206,244,1,2,-2,-3,3,2,0,-2,3
34,206,250,1,2,3,-3,3,0,0,-2,1
34,206,252,1,2,0,-3,3,3,0,-2,1
34,206,254,1,2,3,-3,3,3,0,-2,1
34,212,212,1,-3,-3,-3,3,3,0,3,1
34,212,220,1,-3,-1,-3,3,3,0,3,1
34,212,238,1,-3,3,-3,3,3,0,3,-2
34,212,240,1,-3,0,-3,3,0,0,3,1
34,212,242,1,-3,2,-3,3,-2,0,3,3
34,212,244,1,-3,-2,-3,3,2,0,3,3
34,212,250,1,-3,3,-3,3,0,0,3,1
34,212,252,1,-3,0,-3,3,3,0,3,1
34,212,254,1,-3,3,-3,3,3,0,3,1
34,220,220,1,-2,-1,-3,3,3,0,2,1
34,220,238,1,-2,3,-3,3,3,0,2,-2
34,220,240,1,-2,0,-3,3,0,0,2,1
34,220,242,1,-2,2,-3,3,-2,0,2,3
34,220,244,1,-2,-2,-3,3,2,0,2,3
34,220,250,1,-2,3,-3,3,0,0,2,1
34,220,252,1,-2,0,-3,3,3,0,2,1
34,220,254,1,-2,3,-3,3,3,0,2,1
34,238,238,1,3,3,-3,3,3,0,-2,-2
34,238,240,1,3,0,-3,3,0,0,-2,1
34,238,242,1,3,2,-3,3,-2,0,-2,3
34,238,244,1,3,-2,-3,3,2,0,-2,3
34,238,250,1,3,3,-3,3,0,0,-2,1
34,238,252,1,3,0,-3,3,3,0,-2,1
34,238,254,1,3,3,-3,3,3,0,-2,1
34,240,240,1,0,0,-3,-2,0,0,3,1
34,240,242,1,0,2,-3,-2,-2,0,3,3
34,240,244,1,0,-2,-3,-2,2,0,3,3
34,240,250,1,0,3,-3,-2,0,0,3,1
34,240,252,1,0,0,-3,-2,3,0,3,1
34,240,254,1,0,3,-3,-2,3,0,3,1
34,242,242,1,2,2,-3,-2,-2,0,3,3
34,242,244,1,2,-2,-3,-2,2,0,3,3
34,242,250,1,2,3,-3,-2,0,0,3,1
34,242,252,1,2,0,-3,-2,3,0,3,1
34,242,254,1,2,3,-3,-2,3,0,3,1
34,244,244,1,-2,-2,-3,2,2,0,3,3
34,244,250,1,-2,3,-3,2,0,0,3,1
34,244,252,1,-2,0,-3,2,3,0,3,1
34,244,254,1,-2,3,-3,2,3,0,3,1
34,250,250,1,3,3,-3,-2,0,0,3,1
34,250,252,1,3,0,-3,-2,3,0,3,1
34,250,254,1,3,3,-3,-2,3,0,3,1
34,252,252,1,0,0,-3,3,3,0,3,1
34,252,254,1,0,3,-3,3,3,0,3,1
34,254,254,1,3,3,-3,3,3,0,3,1
42,42,42,3,3,3,-2,-2,-2,-2,-2,-2
42,42,48,3,3,0,-2,-2,-1,-2,-2,1
42,42,50,3,3,2,-2,-2,-3,-2,-2,1
42,42,68,3,3,-3,-2,-2,3,-2,-2,-2
42,42,76,3,3,-2,-2,-2,3,-2,-2,-2
42,42,80,3,3,-1,-2,-2,0,-2,-2,1
42,42,84,3,3,-3,-2,-2,2,-2,-2,1
42,42,112,3,3,-1,-2,-2,-1,-2,-2,2
42,42,142,3,3,3,-2,-2,3,-2,-2,-3
42,42,170,3,3,3,-2,-2,0,-2,-2,-2
42,42,174,3,3,3,-2,-2,2,-2,-2,-2
42,42,178,3,3,3,-2,-2,-3,-2,-2,1
42,42,186,3,3,3,-2,-2,-1,-2,-2,1
42,42,204,3,3,0,-2,-2,3,-2,-2,-2
42,42,206,3,3,2,-2,-2,3,-2,-2,-2
42,42,212,3,3,-3,-2,-2,3,-2,-2,1
42,42,220,3,3,-1,-2,-2,3,-2,-2,1
42,42,238,3,3,3,-2,-2,3,-2,-2,-2
42,42,240,3,3,0,-2,-2,0,-2,-1,1
42,42,242,3,3,2,-2,-2,-2,-2,-2,3
42,42,244,3,3,-2,-2,-2,2,-2,-2,3
42,42,250,3,3,3,-2,-2,0,-2,-2,1
42,42,252,3,3,0,-2,-2,3,-2,-2,1
42,42,254,3,3,3,-2,-2,3,-2,-2,1
42,48,48,3,-2,0,-2,-3,-1,-2,3,1
42,48,50,3,-2,2,-2,-3,-3,-2,3,1
42,48,68,3,-2,-3,-2,-3,3,-2,3,-2
42,48,76,3,-2,-2,-2,-3,3,-2,3,-2
42,48,80,3,-2,-1,-2,-3,0,-2,3,1
42,48,84,3,-2,-3,-2,-3,2,-2,3,1
42,48,112,3,-2,-1,-2,-3,-1,-2,3,2
42,48,142,3,0,3,-2,-3,3,-2,3,-3
42,48,170,3,-1,3,-2,-3,0,-2,3,-2
42,48,174,3,0,3,-2,-3,2,-2,3,-2
42,48,178,3,-1,3,-2,-3,-3,-2,3,1
42,48,186,3,-1,3,-2,-3,-1,-2,3,1
42,48,204,3,-2,0,-2,-3,3,-2,3,-2
42,48,206,3,-1,2,-2,-3,3,-2,3,-2
42,48,212,3,-2,-3,-2,-3,3,-2,3,1
42,48,220,3,-2,-1,-2,-3,3,-2,3,1
42,48,238,3,-1,3,-2,-3,3,-2,3,-2
42,48,240,3,-2,0,-2,-3,0,-2,3,1
42,48,242,3,-2,2,-2,-3,-2,-2,3,3
42,48,244,3,-2,-2,-2,-3,2,-2,3,3
42,48,250,3,-2,3,-2,-3,0,-2,3,1
42,48,252,3,-2,0,-2,-3,3,-2,3,1
42,48,254,3,-1,3,-2,-3,3,-2,3,1
42,50,50,3,2,2,-2,-3,-3,-2,1,1
42,50,68,3,2,-3,-2,-3,3,-2,1,-2
42,50,76,3,2,-2,-2,-3,3,-2,1,-2
42,50,80,3,2,-1,-2,-3,0,-2,1,1
42,50,84,3,2,-3,-2,-3,2,-2,1,1
42,50,112,3,2,-1,-2,-3,-1,-2,1,2
42,50,142,3,2,3,-2,-3,3,-2,1,-3
42,50,170,3,2,3,-2,-3,0,-2,1,-2
42,50,174,3,2,3,-2,-3,2,-2,1,-2
42,50,178,3,2,3,-2,-3,-3,-2,1,1
42,50,186,3,2,3,-2,-3,-1,-2,1,1
42,50,204,3,2,0,-2,-3,3,-2,1,-2
42,50,206,3,2,2,-2,-3,3,-2,1,-2
42,50,212,3,2,-3,-2,-3,3,-2,1,1
42,50,220,3,2,-1,-2,-3,3,-2,1,1
42,50,238,3,2,3,-2,-3,3,-2,1,-2
42,50,240,3,2,0,-2,-3,0,-2,1,1
42,50,242,3,2,2,-2,-3,-2,-2,1,3
42,50,244,3,2,-2,-2,-3,2,-2,1,3
42,50,250,3,2,3,-2,-3,0,-2,1,1
42,50,252,3,2,0,-2,-3,3,-2,1,1
42,50,254,3,2,3,-2,-3,3,-2,1,1
42,68,68,3,-3,-3,-2,3,3,-2,-2,-2
42,68,76,3,-3,-2,-2,3,3,-2,-2,-2
42,68,80,3,-3,-1,-2,3,0,-2,-2,1
42,68,84,3,-3,-3,-2,3,2,-2,-2,1
42,68,112,3,-3,-1,-2,3,-1,-2,-2,2
42,68,142,3,-3,3,-2,3,3,-2,-2,-3
42,68,170,3,-3,3,-2,3,0,-2,-2,-2
42,68,174,3,-3,3,-2,3,2,-2,-2,-2
42,68,178,3,-3,3,-2,3,-3,-2,-2,1
42,68,186,3,-3,3,-2,3,-2,-2,-2,1
42,68,204,3,-3,0,-2,3,3,-2,-2,-2
42,68,206,3,-3,2,-2,3,3,-2,-2,-2
42,68,212,3,-3,-3,-2,3,3,-2,-2,1
42,68,220,3,-3,-1,-2,3,3,-2,-2,1
42,68,238,3,-3,3,-2,3,3,-2,-2,-2
42,68,240,3,-3,0,-2,3,0,-2,-2,1
42,68,242,3,-3,2,-2,3,-2,-2,-2,3
42,68,244,3,-3,-2,-2,3,2,-2,-2,3
42,68,250,3,-3,3,-2,3,0,-2,-2,1
42,68,252,3,-3,0,-2,3,3,-2,-2,1
42,68,254,3,-3,3,-2,3,3,-2,-2,1
42,76,76,3,-2,-2,-2,3,3,-2,-2,-2
42,76,80,3,-2,-1,-2,3,0,-2,-2,1
42,76,84,3,-2,-3,-2,3,2,-2,-2,1
42,76,112,3,-2,-1,-2,3,-1,-2,-2,2
